"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt","salario_medio","salario_medio_brancos","salario_medio_negros","razao_salario_medio"
"2704401","AL",2014,1018,257,1416.7,1453.44,915.93,1.59
"2704401","AL",2016,1084,328,1309.64,2200.87,1084.53,2.03
"2704500","AL",2012,3096,2222,971.92,1063.28,840.83,1.26
"2704500","AL",2014,4013,2806,1272.35,1316.56,996.32,1.32
"2704500","AL",2016,4015,3061,1394.74,1597.11,1194.32,1.34
"2704609","AL",2012,393,51,1110.67,1503.24,1268.35,1.19
"2704609","AL",2014,395,84,1530.35,1804.29,1993.97,0.9
"2704609","AL",2016,360,76,1817.86,2668.46,2207.28,1.21
"2704708","AL",2012,8374,6271,1804.15,2727.91,1637.14,1.67
"2704708","AL",2014,8928,6938,1668.68,2508.19,1290.38,1.94
"2704708","AL",2016,8886,7027,1963.7,2989.64,1592.19,1.88
"2704807","AL",2012,948,316,1022.12,1171.73,874.7,1.34
"2704807","AL",2014,920,314,1174.53,1333.38,1054.69,1.26
"2704807","AL",2016,923,354,1358.66,1335.22,1326.94,1.01
"2704906","AL",2012,327,32,888,1063.58,811.9,1.31
"2704906","AL",2014,341,23,1081.22,1278.15,864.53,1.48
"2704906","AL",2016,360,47,1275.39,1718.9,985.64,1.74
"2705002","AL",2012,789,174,959.59,2490.85,852.34,2.92
"2705002","AL",2014,805,211,1248.12,2746.5,1604.07,1.71
"2705002","AL",2016,797,222,1465.53,3090.96,1662.52,1.86
"2705101","AL",2012,4690,3614,922.42,1153.15,848.76,1.36
"2705101","AL",2014,5072,3940,1044.74,1335.54,956.42,1.4
"2705101","AL",2016,4881,3821,1246.94,1761.94,1131.45,1.56
"2705200","AL",2012,1329,419,1008.02,938.07,908.91,1.03
"2705200","AL",2014,1428,449,1336.74,1129.9,1283.95,0.88
"2705200","AL",2016,1175,525,1519.37,1416.51,1319.09,1.07
"2705309","AL",2012,365,13,928.31,1008.45,1017.9,0.99
"2705309","AL",2014,358,12,1151.55,1304.09,1217.76,1.07
"2705309","AL",2016,337,19,1346.69,2053.3,1224.1,1.68
"2705408","AL",2012,440,50,823.85,1005.95,663.15,1.52
"2705408","AL",2014,449,45,1249.41,1249.05,787.66,1.59
"2705408","AL",2016,465,69,1409.88,1174.1,968.33,1.21
"2705507","AL",2012,2604,1009,950.06,936,861.89,1.09
"2705507","AL",2014,2817,1106,1206.43,1059.72,942.36,1.12
"2705507","AL",2016,2661,1840,1308.9,1383.99,1166.01,1.19
"2705606","AL",2012,1002,259,962.34,1076.86,853.26,1.26
"2705606","AL",2014,1046,240,1166.75,1617.54,1025.19,1.58
"2705606","AL",2016,1036,308,1312.23,1719.49,1077.86,1.6
"2705705","AL",2012,1392,612,1131.21,1045.89,1154.45,0.91
"2705705","AL",2014,1678,681,1349.86,1309.43,1167.21,1.12
"2705705","AL",2016,1807,854,1537.36,1524.84,1378.12,1.11
"2705804","AL",2012,509,47,1035.5,1400.73,934.58,1.5
"2705804","AL",2014,539,57,1211.05,1987.94,946.26,2.1
"2705804","AL",2016,505,56,1320.83,2899.37,1146.02,2.53
"2705903","AL",2012,269,6,886.95,777.12,1434.01,0.54
"2705903","AL",2014,289,12,988.32,784.78,2044.37,0.38
"2705903","AL",2016,290,11,1411.98,2756.86,2676.8,1.03
