"id_municipio","sigla_uf","ano","emprego_total","emprego_vinculo_clt"
"5209101","GO",2014,8418,6968
"5209101","GO",2016,8423,7275
"5209150","GO",2012,460,223
"5209150","GO",2014,554,207
"5209150","GO",2016,631,354
"5209200","GO",2012,1140,775
"5209200","GO",2014,1341,794
"5209200","GO",2016,1133,817
"5209291","GO",2012,206,43
"5209291","GO",2014,256,54
"5209291","GO",2016,212,51
"5209408","GO",2012,278,97
"5209408","GO",2014,298,92
"5209408","GO",2016,286,110
"5209457","GO",2012,186,18
"5209457","GO",2014,216,36
"5209457","GO",2016,109,23
"5209606","GO",2012,386,166
"5209606","GO",2014,384,134
"5209606","GO",2016,389,140
"5209705","GO",2012,2956,2362
"5209705","GO",2014,3708,3074
"5209705","GO",2016,4128,3426
"5209804","GO",2012,335,185
"5209804","GO",2014,394,178
"5209804","GO",2016,278,154
"5209903","GO",2012,1014,594
"5209903","GO",2014,1059,628
"5209903","GO",2016,1147,741
"5209937","GO",2012,885,639
"5209937","GO",2014,810,484
"5209937","GO",2016,617,341
"5209952","GO",2012,2517,2054
"5209952","GO",2014,2647,2038
"5209952","GO",2016,2594,2013
"5210000","GO",2012,9679,8033
"5210000","GO",2014,10078,8697
"5210000","GO",2016,9635,8469
"5210109","GO",2012,4211,3361
"5210109","GO",2014,4811,3750
"5210109","GO",2016,4839,3774
"5210158","GO",2012,325,171
"5210158","GO",2014,379,183
"5210158","GO",2016,316,160
"5210208","GO",2012,3579,2686
"5210208","GO",2014,4370,3375
"5210208","GO",2016,4547,3625
"5210307","GO",2012,334,178
"5210307","GO",2014,481,346
"5210307","GO",2016,272,204
"5210406","GO",2012,7116,6115
"5210406","GO",2014,8489,7309
"5210406","GO",2016,8096,7423
"5210562","GO",2012,437,219
"5210562","GO",2014,458,253
"5210562","GO",2016,485,271
"5210604","GO",2012,458,285
"5210604","GO",2014,560,282
"5210604","GO",2016,481,234
"5210802","GO",2012,786,452
"5210802","GO",2014,815,464
"5210802","GO",2016,832,520
"5210901","GO",2012,2481,2052
"5210901","GO",2014,2544,2126
"5210901","GO",2016,2236,1758
"5211008","GO",2012,924,655
"5211008","GO",2014,1146,821
"5211008","GO",2016,1118,891
"5211206","GO",2012,2665,1972
"5211206","GO",2014,3285,2441
"5211206","GO",2016,3049,2265
"5211305","GO",2012,843,605
"5211305","GO",2014,978,626
"5211305","GO",2016,969,699
"5211404","GO",2012,1070,806
"5211404","GO",2014,1244,935
"5211404","GO",2016,1089,845
"5211503","GO",2012,26134,23686
"5211503","GO",2014,28864,24917
"5211503","GO",2016,28373,24011
"5211602","GO",2012,438,261
"5211602","GO",2014,397,183
"5211602","GO",2016,360,180
"5211701","GO",2012,1583,1215
"5211701","GO",2014,2000,1574
"5211701","GO",2016,1631,1280
"5211800","GO",2012,6100,5108
"5211800","GO",2014,6725,5381
"5211800","GO",2016,5722,4328
"5211909","GO",2012,18759,16660
"5211909","GO",2014,21045,17766
"5211909","GO",2016,19479,16424
"5212006","GO",2012,391,158
"5212006","GO",2014,340,138
"5212006","GO",2016,373,182
"5212055","GO",2012,281,97
"5212055","GO",2014,246,73
"5212055","GO",2016,226,51
"5212105","GO",2012,817,465
"5212105","GO",2014,859,514
"5212105","GO",2016,829,519
"5212204","GO",2012,3060,2289
"5212204","GO",2014,3168,2416
"5212204","GO",2016,3157,2471
"5212253","GO",2012,252,139
"5212253","GO",2014,280,143
"5212253","GO",2016,233,138
"5212303","GO",2012,816,816
"5212303","GO",2014,1203,847
"5212303","GO",2016,1295,1035
"5212501","GO",2012,22182,17883
"5212501","GO",2014,22281,17515
"5212501","GO",2016,21682,16886
"5212600","GO",2012,211,85
"5212600","GO",2014,230,110
"5212600","GO",2016,237,120
"5212709","GO",2012,402,212
"5212709","GO",2014,586,308
"5212709","GO",2016,494,278
"5212808","GO",2012,1037,671
"5212808","GO",2014,1168,754
"5212808","GO",2016,1179,818
"5212907","GO",2012,226,91
"5212907","GO",2014,301,109
"5212907","GO",2016,250,113
"5212956","GO",2012,665,345
"5212956","GO",2014,703,470
"5212956","GO",2016,649,428
"5213004","GO",2012,1226,1021
"5213004","GO",2014,1513,1329
"5213004","GO",2016,1051,1048
"5213053","GO",2012,244,173
"5213053","GO",2014,400,211
"5213053","GO",2016,305,222
"5213087","GO",2012,3676,2677
"5213087","GO",2014,4451,3113
"5213087","GO",2016,2538,2516
"5213103","GO",2012,16130,14624
"5213103","GO",2014,17071,15240
"5213103","GO",2016,16535,14564
"5213400","GO",2012,244,86
"5213400","GO",2014,297,107
"5213400","GO",2016,245,99
"5213509","GO",2012,505,183
"5213509","GO",2014,531,222
"5213509","GO",2016,542,248
"5213707","GO",2012,1631,1211
"5213707","GO",2014,1739,1360
"5213707","GO",2016,1561,1265
"5213756","GO",2012,1925,1659
"5213756","GO",2014,2332,1819
"5213756","GO",2016,2215,1849
"5213772","GO",2012,282,110
"5213772","GO",2014,329,119
"5213772","GO",2016,342,156
"5213806","GO",2012,9533,7967
"5213806","GO",2014,9483,7830
"5213806","GO",2016,9767,8130
"5213855","GO",2012,225,45
"5213855","GO",2014,237,65
"5213855","GO",2016,182,54
"5213905","GO",2012,685,472
"5213905","GO",2014,736,489
"5213905","GO",2016,726,519
"5214002","GO",2012,3208,2647
"5214002","GO",2014,3364,2658
"5214002","GO",2016,3403,2764
"5214051","GO",2012,753,490
"5214051","GO",2014,896,597
"5214051","GO",2016,926,598
"5214101","GO",2012,353,148
"5214101","GO",2014,388,173
"5214101","GO",2016,376,204
"5214408","GO",2012,969,801
"5214408","GO",2014,1305,1043
"5214408","GO",2016,1321,1071
"5214507","GO",2012,6054,5319
"5214507","GO",2014,6124,4976
"5214507","GO",2016,5852,4892
"5214606","GO",2012,6664,6626
"5214606","GO",2014,6832,5383
"5214606","GO",2016,5416,4199
"5214705","GO",2012,277,47
"5214705","GO",2014,332,60
"5214705","GO",2016,290,94
"5214804","GO",2012,209,75
"5214804","GO",2014,232,99
"5214804","GO",2016,264,118
"5214838","GO",2012,1871,1459
"5214838","GO",2014,2441,1819
"5214838","GO",2016,2343,1815
"5214861","GO",2012,527,300
"5214861","GO",2014,668,378
"5214861","GO",2016,545,330
"5214879","GO",2012,192,49
"5214879","GO",2014,228,59
"5214879","GO",2016,238,69
"5214903","GO",2012,279,138
"5214903","GO",2014,277,96
"5214903","GO",2016,255,145
"5215009","GO",2012,1325,999
"5215009","GO",2014,1604,1236
"5215009","GO",2016,1396,1210
"5215207","GO",2012,569,193
"5215207","GO",2014,499,265
"5215207","GO",2016,515,301
"5215231","GO",2012,4579,2875
"5215231","GO",2014,4711,2843
"5215231","GO",2016,4178,2626
"5215256","GO",2012,461,171
"5215256","GO",2014,538,211
"5215256","GO",2016,535,252
"5215306","GO",2012,2285,1603
"5215306","GO",2014,2665,1961
"5215306","GO",2016,2535,2016
"5215405","GO",2012,485,219
"5215405","GO",2014,488,217
"5215405","GO",2016,482,232
"5215504","GO",2012,1188,1028
"5215504","GO",2014,945,636
"5215504","GO",2016,1588,1447
"5215603","GO",2012,2341,1478
"5215603","GO",2014,2670,1721
"5215603","GO",2016,2726,1826
"5215652","GO",2012,351,234
"5215652","GO",2014,367,223
"5215652","GO",2016,338,200
"5215702","GO",2012,5916,5124
"5215702","GO",2014,6559,5756
"5215702","GO",2016,6631,6020
"5215801","GO",2012,265,73
"5215801","GO",2014,286,78
"5215801","GO",2016,278,74
"5215900","GO",2012,442,247
"5215900","GO",2014,611,364
"5215900","GO",2016,521,366
"5216007","GO",2012,358,156
"5216007","GO",2014,414,233
"5216007","GO",2016,464,261
"5216304","GO",2012,964,617
"5216304","GO",2014,1001,643
"5216304","GO",2016,923,606
"5216403","GO",2012,2526,2199
"5216403","GO",2014,2972,2499
"5216403","GO",2016,2679,2345
"5216452","GO",2012,1926,1679
"5216452","GO",2014,1662,1373
"5216452","GO",2016,1519,1216
"5216809","GO",2012,1070,597
"5216809","GO",2014,983,617
"5216809","GO",2016,966,611
"5216908","GO",2012,552,354
"5216908","GO",2014,832,618
"5216908","GO",2016,983,758
"5217104","GO",2012,2798,2162
"5217104","GO",2014,3494,2533
"5217104","GO",2016,3306,2481
"5217203","GO",2012,1128,837
"5217203","GO",2014,1589,1163
"5217203","GO",2016,1403,1080
"5217302","GO",2012,3024,2397
"5217302","GO",2014,3814,2964
"5217302","GO",2016,2867,2307
"5217401","GO",2012,6669,5631
"5217401","GO",2014,6994,6018
"5217401","GO",2016,6748,5862
"5217609","GO",2012,7263,3835
"5217609","GO",2014,6542,3636
"5217609","GO",2016,7069,3953
"5217708","GO",2012,2300,1828
"5217708","GO",2014,2445,1961
"5217708","GO",2016,2690,2107
"5218003","GO",2012,5846,4498
"5218003","GO",2014,6722,5363
"5218003","GO",2016,6043,4855
"5218052","GO",2012,765,572
"5218052","GO",2014,764,443
"5218052","GO",2016,658,398
"5218102","GO",2012,664,400
"5218102","GO",2014,711,498
"5218102","GO",2016,723,519
"5218300","GO",2012,3534,2563
"5218300","GO",2014,3831,2970
"5218300","GO",2016,3609,2769
"5218391","GO",2012,336,156
"5218391","GO",2014,371,182
"5218391","GO",2016,383,226
"5218508","GO",2012,11988,10755
"5218508","GO",2014,12136,10477
"5218508","GO",2016,11218,9758
"5218607","GO",2012,1504,1171
"5218607","GO",2014,1649,1250
"5218607","GO",2016,1486,1200
"5218706","GO",2012,737,573
"5218706","GO",2014,757,562
"5218706","GO",2016,657,483
"5218789","GO",2012,2898,2442
"5218789","GO",2014,3289,2813
"5218789","GO",2016,3077,2669
"5218805","GO",2012,54018,47287
"5218805","GO",2014,58051,51429
"5218805","GO",2016,55127,48276
"5218904","GO",2012,3324,2736
"5218904","GO",2014,3668,2995
"5218904","GO",2016,3574,2851
"5219001","GO",2012,1217,1003
"5219001","GO",2014,1255,1011
"5219001","GO",2016,1206,1069
"5219100","GO",2012,1128,839
"5219100","GO",2014,1028,780
"5219100","GO",2016,909,621
"5219209","GO",2012,444,269
"5219209","GO",2014,504,284
"5219209","GO",2016,550,303
"5219258","GO",2012,1578,1281
"5219258","GO",2014,1527,1244
"5219258","GO",2016,1578,1374
"5219308","GO",2012,8225,7048
"5219308","GO",2014,8964,7723
"5219308","GO",2016,7574,6317
"5219357","GO",2012,424,147
"5219357","GO",2014,399,131
"5219357","GO",2016,364,153
"5219407","GO",2012,723,545
"5219407","GO",2014,867,663
"5219407","GO",2016,674,529
"5219456","GO",2012,213,85
"5219456","GO",2014,441,240
"5219456","GO",2016,516,359
"5219506","GO",2012,324,93
"5219506","GO",2014,365,149
"5219506","GO",2016,340,137
"5219605","GO",2012,369,125
"5219605","GO",2014,399,132
"5219605","GO",2016,402,145
"5219704","GO",2012,832,441
"5219704","GO",2014,947,512
"5219704","GO",2016,1009,494
"5219712","GO",2012,707,604
"5219712","GO",2014,972,972
"5219712","GO",2016,1041,863
"5219738","GO",2012,1758,1516
"5219738","GO",2014,1969,1680
"5219738","GO",2016,1939,1670
"5219753","GO",2012,4831,2350
"5219753","GO",2014,4723,2566
"5219753","GO",2016,4364,2539
"5219803","GO",2012,717,343
"5219803","GO",2014,759,359
"5219803","GO",2016,732,339
"5219902","GO",2012,691,468
"5219902","GO",2014,838,577
"5219902","GO",2016,824,604
"5220009","GO",2012,1148,714
"5220009","GO",2014,1283,821
"5220009","GO",2016,1382,900
"5220058","GO",2012,259,62
"5220058","GO",2014,250,71
"5220058","GO",2016,249,115
"5220108","GO",2012,5063,4088
"5220108","GO",2014,5409,4127
"5220108","GO",2016,5963,4574
"5220157","GO",2012,480,237
"5220157","GO",2014,568,292
"5220157","GO",2016,530,272
"5220207","GO",2012,2821,2131
"5220207","GO",2014,3294,2470
"5220207","GO",2016,3062,2448
"5220264","GO",2012,563,332
"5220264","GO",2014,645,369
"5220264","GO",2016,610,359
"5220280","GO",2012,1015,855
"5220280","GO",2014,1118,941
"5220280","GO",2016,1133,928
"5220405","GO",2012,3029,2350
"5220405","GO",2014,4009,3169
"5220405","GO",2016,3083,2463
"5220454","GO",2012,13115,9858
"5220454","GO",2014,17209,12860
"5220454","GO",2016,17374,11307
"5220504","GO",2012,1640,1213
"5220504","GO",2014,1695,1295
"5220504","GO",2016,1621,1403
"5220603","GO",2012,2789,2275
"5220603","GO",2014,3307,2689
"5220603","GO",2016,3194,2453
"5220686","GO",2012,582,350
"5220686","GO",2014,645,358
"5220686","GO",2016,621,416
"5220702","GO",2012,235,72
"5220702","GO",2014,242,98
"5220702","GO",2016,305,143
"5221007","GO",2012,502,318
"5221007","GO",2014,655,438
"5221007","GO",2016,664,469
"5221080","GO",2012,185,30
"5221080","GO",2014,262,46
"5221080","GO",2016,243,54
"5221197","GO",2012,1049,861
"5221197","GO",2014,1075,826
"5221197","GO",2016,1094,817
"5221304","GO",2012,520,254
"5221304","GO",2014,492,219
"5221304","GO",2016,437,168
"5221403","GO",2012,13014,11191
"5221403","GO",2014,15154,12794
"5221403","GO",2016,13548,11740
"5221452","GO",2012,280,124
"5221452","GO",2014,314,121
"5221452","GO",2016,335,110
"5221502","GO",2012,487,243
"5221502","GO",2014,558,302
"5221502","GO",2016,521,299
"5221551","GO",2012,1580,1228
"5221551","GO",2014,2426,2070
"5221551","GO",2016,2432,2107
"5221577","GO",2012,247,84
"5221577","GO",2014,301,102
"5221577","GO",2016,239,94
"5221601","GO",2012,5355,4461
"5221601","GO",2014,6629,5484
"5221601","GO",2016,5727,4607
"5221700","GO",2012,741,476
"5221700","GO",2014,815,560
"5221700","GO",2016,943,531
"5221809","GO",2012,726,312
"5221809","GO",2014,851,359
"5221809","GO",2016,808,395
"5221858","GO",2012,15593,12412
"5221858","GO",2014,16270,12297
"5221858","GO",2016,15954,12898
"5221908","GO",2012,486,281
"5221908","GO",2014,538,278
"5221908","GO",2016,406,250
"5222005","GO",2012,2250,1702
"5222005","GO",2014,2301,1727
"5222005","GO",2016,2116,1580
"5222054","GO",2012,1543,1191
"5222054","GO",2014,1980,1573
"5222054","GO",2016,1642,1288
"5222203","GO",2012,1196,797
"5222203","GO",2014,928,600
"5222203","GO",2016,304,299
"5222302","GO",2012,456,356
"5222302","GO",2014,1057,757
"5222302","GO",2016,727,559
"2100055","MA",2012,18429,15666
"2100055","MA",2014,18113,14029
"2100055","MA",2016,16719,13139
"2100105","MA",2012,8,8
"2100105","MA",2014,197,20
"2100105","MA",2016,247,7
"2100154","MA",2012,44,30
"2100154","MA",2014,450,76
"2100154","MA",2016,437,63
"2100204","MA",2012,1882,1184
"2100204","MA",2014,1626,81
"2100204","MA",2016,1687,73
"2100303","MA",2012,1111,487
"2100303","MA",2014,1511,788
"2100303","MA",2016,1491,738
"2100402","MA",2012,60,14
"2100402","MA",2014,259,94
"2100402","MA",2016,258,96
"2100436","MA",2012,967,280
"2100436","MA",2014,677,355
"2100436","MA",2016,862,399
"2100477","MA",2012,790,46
"2100477","MA",2014,787,57
"2100477","MA",2016,79,79
"2100501","MA",2012,416,410
"2100501","MA",2014,872,503
"2100501","MA",2016,892,474
"2100550","MA",2012,226,5
"2100550","MA",2014,217,9
"2100550","MA",2016,317,13
"2100600","MA",2012,1039,344
"2100600","MA",2014,1200,391
"2100600","MA",2016,1329,395
"2100709","MA",2012,576,140
"2100709","MA",2014,777,154
"2100709","MA",2016,818,215
"2100808","MA",2012,947,363
"2100808","MA",2014,1090,432
"2100808","MA",2016,953,265
"2100832","MA",2012,597,30
"2100832","MA",2014,577,39
"2100832","MA",2016,265,35
"2100873","MA",2012,222,10
"2100873","MA",2014,254,12
"2100873","MA",2016,262,15
"2100907","MA",2012,1756,440
"2100907","MA",2014,1766,339
"2100907","MA",2016,1607,352
"2100956","MA",2012,682,176
"2100956","MA",2014,844,244
"2100956","MA",2016,931,247
"2101004","MA",2012,1398,405
"2101004","MA",2014,1373,508
"2101004","MA",2016,1421,572
"2101103","MA",2012,453,59
"2101103","MA",2014,465,64
"2101103","MA",2016,501,111
"2101202","MA",2012,7788,6072
"2101202","MA",2014,8473,6987
"2101202","MA",2016,8546,6872
"2101251","MA",2012,2262,1872
"2101251","MA",2014,2690,1958
"2101251","MA",2016,2013,1490
"2101301","MA",2012,612,75
"2101301","MA",2014,838,73
"2101301","MA",2016,814,67
"2101350","MA",2012,30,29
"2101350","MA",2014,282,12
"2101350","MA",2016,222,7
"2101400","MA",2012,15820,13009
"2101400","MA",2014,19563,15275
"2101400","MA",2016,17074,13115
"2101509","MA",2012,709,538
"2101509","MA",2014,1044,727
"2101509","MA",2016,1184,840
"2101608","MA",2012,3552,2065
"2101608","MA",2014,3741,2247
"2101608","MA",2016,4509,2346
"2101707","MA",2012,2000,884
"2101707","MA",2014,2966,1120
"2101707","MA",2016,1237,1234
"2101731","MA",2012,337,1
"2101731","MA",2014,371,4
"2101731","MA",2016,554,72
"2101772","MA",2012,24,21
"2101772","MA",2014,268,72
"2101772","MA",2016,277,73
"2101806","MA",2012,230,20
"2101806","MA",2014,313,71
"2101806","MA",2016,286,62
"2101905","MA",2012,40,40
"2101905","MA",2014,70,62
"2101905","MA",2016,86,76
"2101939","MA",2012,176,28
"2101939","MA",2014,200,37
"2101939","MA",2016,203,45
"2101970","MA",2012,390,24
"2101970","MA",2014,427,51
"2101970","MA",2016,428,52
"2102002","MA",2012,1059,1007
"2102002","MA",2014,1102,1080
"2102002","MA",2016,1211,425
"2102036","MA",2012,1135,394
"2102036","MA",2014,1359,522
"2102036","MA",2016,1333,431
"2102077","MA",2012,240,27
"2102077","MA",2014,280,60
"2102077","MA",2016,311,60
"2102101","MA",2012,1643,717
"2102101","MA",2014,1604,689
"2102101","MA",2016,1629,625
"2102150","MA",2012,168,10
"2102150","MA",2014,211,14
"2102150","MA",2016,15,15
"2102200","MA",2012,914,154
"2102200","MA",2014,902,143
"2102200","MA",2016,991,201
"2102309","MA",2012,440,439
"2102309","MA",2014,637,367
"2102309","MA",2016,385,380
"2102325","MA",2012,2838,706
"2102325","MA",2014,2301,830
"2102325","MA",2016,2708,1008
"2102358","MA",2012,447,30
"2102358","MA",2014,514,61
"2102358","MA",2016,506,73
"2102374","MA",2012,149,1
"2102374","MA",2014,162,0
"2102374","MA",2016,275,10
"2102408","MA",2012,5,5
"2102408","MA",2014,268,10
"2102408","MA",2016,337,13
"2102507","MA",2012,497,13
"2102507","MA",2014,664,13
"2102507","MA",2016,669,11
"2102556","MA",2012,1509,954
"2102556","MA",2014,988,586
"2102556","MA",2016,1173,753
"2102606","MA",2012,593,98
"2102606","MA",2014,751,91
"2102606","MA",2016,754,121
"2102705","MA",2012,728,100
"2102705","MA",2014,759,107
"2102705","MA",2016,762,123
"2102754","MA",2012,599,158
"2102754","MA",2014,667,231
"2102754","MA",2016,692,252
"2102804","MA",2012,2519,1557
"2102804","MA",2014,2772,1627
"2102804","MA",2016,2639,1702
"2102903","MA",2012,1285,293
"2102903","MA",2014,1241,333
"2102903","MA",2016,1385,462
"2103000","MA",2012,14241,11680
"2103000","MA",2014,15217,8362
"2103000","MA",2016,13704,10753
"2103109","MA",2012,260,4
"2103109","MA",2014,329,6
"2103109","MA",2016,296,292
"2103125","MA",2012,8,5
"2103125","MA",2014,105,6
"2103125","MA",2016,130,3
"2103158","MA",2012,327,13
"2103158","MA",2014,387,22
"2103158","MA",2016,369,29
"2103174","MA",2012,321,161
"2103174","MA",2014,466,82
"2103174","MA",2016,483,98
"2103208","MA",2012,4081,2200
"2103208","MA",2014,4493,2371
"2103208","MA",2016,4185,2256
"2103257","MA",2012,957,414
"2103257","MA",2014,779,252
"2103257","MA",2016,978,412
"2103307","MA",2012,8335,5544
"2103307","MA",2014,8871,5733
"2103307","MA",2016,9180,5759
"2103406","MA",2012,3987,2505
"2103406","MA",2014,3985,2418
"2103406","MA",2016,3875,2208
"2103505","MA",2012,2110,848
"2103505","MA",2014,2138,897
"2103505","MA",2016,2323,984
"2103554","MA",2012,530,44
"2103554","MA",2014,911,62
"2103554","MA",2016,792,81
"2103604","MA",2012,1676,1028
"2103604","MA",2014,2985,1828
"2103604","MA",2016,3139,1925
"2103703","MA",2012,1234,282
"2103703","MA",2014,1201,259
"2103703","MA",2016,1436,296
"2103752","MA",2012,359,189
"2103752","MA",2014,1426,1203
"2103752","MA",2016,2651,2140
"2103802","MA",2012,1510,1505
"2103802","MA",2014,1852,1343
"2103802","MA",2016,1277,1274
"2103901","MA",2012,467,115
"2103901","MA",2014,495,129
"2103901","MA",2016,383,61
"2104008","MA",2012,772,236
"2104008","MA",2014,747,230
"2104008","MA",2016,798,253
"2104057","MA",2012,3256,2102
"2104057","MA",2014,3224,1991
"2104057","MA",2016,3012,1893
"2104073","MA",2012,422,27
"2104073","MA",2014,428,36
"2104073","MA",2016,419,58
"2104081","MA",2012,214,14
"2104081","MA",2014,274,20
"2104081","MA",2016,326,71
"2104099","MA",2012,158,158
"2104099","MA",2014,781,194
"2104099","MA",2016,739,152
"2104107","MA",2012,629,208
"2104107","MA",2014,761,276
"2104107","MA",2016,719,266
"2104206","MA",2012,46,44
"2104206","MA",2014,549,104
"2104206","MA",2016,514,51
"2104305","MA",2012,982,958
"2104305","MA",2014,954,704
"2104305","MA",2016,542,177
"2104404","MA",2012,459,43
"2104404","MA",2014,555,85
"2104404","MA",2016,577,102
"2104503","MA",2012,69,69
"2104503","MA",2014,185,70
"2104503","MA",2016,165,54
"2104552","MA",2012,1305,875
"2104552","MA",2014,938,938
"2104552","MA",2016,1533,1071
"2104602","MA",2012,507,40
"2104602","MA",2014,580,77
"2104602","MA",2016,553,61
"2104628","MA",2012,334,17
"2104628","MA",2014,356,36
"2104628","MA",2016,20,20
"2104651","MA",2012,209,28
